Date,bitcoin,ethereum,cardano,doge,bitcoin.cash,stellar,chainlink,biance,little,monero,bat,tether,tesla,tsmc,nvidia,intel,amd,qualcom
7/12/2019,11815.98633,276.276703,0.069754,0.00334,354.459717,0.097963,3.173851,31.69433,105.300056,98.250443,0.291175,1.006676,49.015999,41.23,167.610001,49.919998,33.209999,74.900002
7/15/2019,10895.08984,229.776001,0.059537,0.003092,314.742493,0.08649,2.728492,28.393448,90.922974,89.496063,0.248664,1.008286,50.700001,41.82,167.270004,50.119999,34.389999,75.43
7/16/2019,9477.641602,199.188675,0.052052,0.002825,281.707764,0.078318,2.19765,25.525009,79.499931,74.01622,0.20595,0.995924,50.476002,41.77,167.080002,49.169998,33.849998,75.669998
7/17/2019,9693.802734,211.48497,0.055239,0.00303,291.543304,0.080627,2.379704,27.219601,89.810722,76.458504,0.217546,1.006266,50.972,41.630001,169.710007,49.389999,33.599998,75.760002
7/18/2019,10666.48242,226.566162,0.058772,0.003121,315.087372,0.088882,2.679091,28.922812,101.085419,84.121048,0.233079,1.008852,50.708,43.189999,170.179993,49.939999,33,74.370003
7/19/2019,10530.73242,221.33342,0.059787,0.003059,308.027649,0.093768,2.608851,29.078394,98.402657,82.296654,0.246425,1.002974,51.636002,43.830002,168.440002,50.27,32.509998,75
7/22/2019,10343.10645,217.560013,0.059466,0.002997,310.591919,0.088876,2.425729,30.634586,95.417389,83.181229,0.245638,1.000396,51.136002,44.599998,171.320007,51.349998,32.849998,75.949997
7/23/2019,9900.767578,212.728516,0.055812,0.00288,298.584229,0.084468,2.370991,29.585196,90.622627,80.862701,0.231356,0.997631,52.034,44.419998,175.660004,51.75,33.490002,74.120003
7/24/2019,9811.925781,217.046371,0.059046,0.002915,302.851593,0.086002,2.405396,29.163717,94.309669,80.488373,0.2329,1.003048,52.976002,44.540001,178.660004,52.919998,34.110001,75.870003
7/25/2019,9911.841797,219.617996,0.058664,0.002921,302.949463,0.08569,2.384253,29.002432,93.44632,80.682877,0.234193,1.003127,45.764,43.619999,173.380005,52.16,33.669998,75.349998
7/26/2019,9870.303711,219.629608,0.062884,0.002921,316.041473,0.087965,2.403562,28.979189,94.305016,80.2939,0.262156,1.003877,45.608002,43.459999,175.070007,51.59,34.02,75.220001
7/29/2019,9519.145508,211.268051,0.060393,0.00284,307.917023,0.083513,2.140304,27.203272,90.426422,77.958351,0.254398,1.000521,47.153999,43.939999,174.820007,52.509998,33.48,74.970001
7/30/2019,9607.423828,210.522598,0.059944,0.002817,315.926605,0.083562,2.089139,26.942305,90.566948,78.376625,0.247087,1.003176,48.452,43.110001,175.449997,51.700001,33.869999,74.809998
7/31/2019,10085.62793,218.654144,0.060152,0.002899,326.570282,0.083932,2.196838,27.644558,98.509575,80.681198,0.247068,1.00375,48.321999,42.630001,168.720001,50.549999,30.450001,73.160004
8/1/2019,10399.66895,217.808441,0.058872,0.002957,328.759064,0.083026,2.181257,28.773273,99.179726,81.966087,0.237122,1.006068,46.77,41.869999,164.919998,49.5,29.860001,71.199997
8/2/2019,10518.17481,217.871567,0.057412,0.002909,326.823944,0.081989,2.399795,28.038483,94.941292,83.912712,0.235728,1.001748,46.868,41.650002,161.190002,48.68,29.440001,71.150002
8/5/2019,11805.65332,234.215027,0.05668,0.003087,346.759033,0.082619,2.484375,28.011879,96.834648,93.654106,0.234478,1.009972,45.664001,39.869999,150.789993,46.970001,27.99,68.800003
8/6/2019,11478.16895,226.020645,0.053369,0.00295,333.576874,0.078212,2.46067,27.638088,93.069717,89.743713,0.217389,0.998211,46.150002,41.259998,152.350006,46.959999,28.860001,68.169998
8/7/2019,11941.96875,226.391006,0.051906,0.003006,339.605255,0.078641,2.391855,29.354368,90.912598,97.485825,0.221299,1.001961,46.683998,41.259998,153.889999,46.73,29.190001,69.400002
8/8/2019,11966.40723,220.941864,0.05197,0.002928,333.729706,0.076857,2.289084,30.832846,90.031609,95.154938,0.209671,0.997454,47.66,41.900002,158.259995,47.169998,33.919998,71.260002
8/9/2019,11862.93652,210.488907,0.047641,0.002904,316.620819,0.072203,2.179155,29.961473,84.439377,93.362862,0.199289,0.998742,47.001999,41.41,154.179993,45.98,34.189999,71.5
8/12/2019,11382.61621,211.288071,0.052938,0.00288,330.228516,0.075415,2.379978,30.166882,85.749229,91.181992,0.203221,0.998427,45.801998,40.959999,151.449997,45.599998,32.43,69.800003
8/13/2019,10895.83008,208.709045,0.052561,0.002825,343.680756,0.074162,2.41308,29.466278,84.406143,85.524147,0.196376,0.996607,47,41.84,156.050003,46.84,32.110001,72.18
8/14/2019,10051.7041,186.607742,0.047,0.002722,311.495941,0.069183,2.271148,27.105581,76.064987,78.484695,0.168561,0.993267,43.924,40.43,150.070007,45.869999,30.24,70.879997
8/15/2019,10311.5459,188.50206,0.047519,0.00264,314.57608,0.070261,2.412745,28.043447,76.388977,82.526733,0.186974,1.002768,43.127998,40.860001,148.770004,45.700001,29.67,71.160004
8/16/2019,10374.33887,185.440079,0.046841,0.002681,310.449341,0.068921,2.321893,27.644571,74.920151,82.498695,0.179344,1.002429,43.987999,41.540001,159.559998,46.5,31.18,73.279999
8/19/2019,10916.05371,203.091934,0.050298,0.002797,325.606384,0.071795,2.505152,28.809004,77.263191,90.153481,0.185861,1.004276,45.366001,41.779999,170.779999,47.23,31.48,74.870003
8/20/2019,10763.23242,196.565414,0.049195,0.002763,316.245819,0.0702,2.380463,28.16749,75.196564,85.741058,0.179856,1.000555,45.172001,41.939999,167.869995,46.599998,30.719999,76.07
8/21/2019,10138.04981,186.891632,0.047113,0.002675,302.986847,0.067697,2.216314,26.993715,72.964951,80.565483,0.182664,0.994472,44.166,42.580002,171.229996,47.150002,31.700001,76.699997
8/22/2019,10131.05566,191.332916,0.04941,0.0027,311.327026,0.066138,2.229581,27.089191,73.598595,82.253517,0.199377,1.00298,44.43,42.130001,171.479996,46.779999,31.9,77.150002
8/23/2019,10407.96484,194.706207,0.04979,0.002713,316.826416,0.068925,2.253302,27.17053,75.402817,82.168625,0.202022,1.003907,42.279999,40.950001,162.440002,44.959999,29.540001,73.519997
8/26/2019,10370.82031,188.929382,0.049697,0.002679,311.121643,0.070189,2.076848,26.10833,73.857178,79.70443,0.188639,1.001347,43,41.34,165.449997,45.560001,30.280001,72.910004
8/27/2019,10185.5,187.516663,0.049839,0.00262,308.040466,0.068786,2.107181,25.688978,72.836227,78.208336,0.188807,0.999137,42.816002,41.349998,161.800003,45.790001,30.200001,73.970001
8/28/2019,9754.422852,173.889969,0.045825,0.002524,292.192139,0.066325,1.900387,23.702868,67.425545,72.365707,0.183155,0.996918,43.118,41.650002,161.220001,45.790001,30.780001,74.349998
8/29/2019,9510.200195,169.516739,0.044697,0.00245,280.739716,0.062954,1.783433,21.889606,64.098053,67.16037,0.170754,1.002594,44.341999,42.279999,167,46.869999,31.450001,76.449997
8/30/2019,9598.173828,168.834869,0.044825,0.002482,279.87027,0.062299,1.80638,22.218857,64.332977,67.850594,0.178466,1.00209,45.122002,42.630001,167.509995,47.41,31.450001,77.769997
9/3/2019,10623.54004,179.499329,0.046771,0.002595,300.859863,0.063209,1.854688,22.51454,69.129257,74.928619,0.17874,1.002552,45.001999,41.720001,164.169998,46.98,30.9,75.120003
9/4/2019,10594.49316,175.992889,0.045517,0.00269,295.304565,0.062178,1.785245,21.796309,67.285629,73.927467,0.176039,1.002481,44.136002,43.150002,168.759995,48.919998,30.950001,77.089996
9/5/2019,10575.5332,174.217133,0.044437,0.002531,292.895966,0.060461,1.797884,22.761099,65.395569,75.963547,0.172489,1.001045,45.916,44.240002,179.740005,50.099998,31.5,78.989998
9/6/2019,10353.30273,169.956177,0.044415,0.002509,287.451904,0.058645,1.731496,22.153149,65.228203,75.603043,0.166958,1.0034,45.490002,43.709999,178.649994,50.919998,30.559999,78.839996
9/9/2019,10334.97461,181.14946,0.046931,0.002461,305.425079,0.059846,1.796893,22.28739,70.192238,75.146423,0.172776,1.002489,46.358002,43.849998,180.5,51.59,30.5,78.209999
9/10/2019,10115.97559,179.78717,0.04651,0.002437,304.133667,0.058373,1.80213,21.911144,70.823395,72.229408,0.172594,0.999806,47.108002,44.099998,183.179993,51.82,30.23,78.709999
9/11/2019,10178.37207,178.725494,0.04499,0.002399,299.814789,0.059784,1.734827,20.899321,69.922142,74.361427,0.170742,1.002407,49.419998,44.220001,184.330002,52.790001,29.76,79.900002
9/12/2019,10410.12695,181.016098,0.045452,0.002425,300.42099,0.058469,1.707639,20.922277,69.225075,75.12957,0.172114,1.002317,49.174,44.07,184.270004,53.009998,30.209999,79.080002
9/13/2019,10360.54688,181.109726,0.045753,0.002426,298.257019,0.05694,1.580933,20.887466,68.988617,76.910728,0.171996,1.001374,49.040001,44.740002,181.940002,52.540001,30.690001,78.410004
9/16/2019,10276.79395,197.113174,0.047071,0.002455,307.526337,0.058621,1.581435,20.398512,72.573112,75.345085,0.178356,1.001626,48.562,44.599998,180.210007,52.200001,30.83,78.040001
9/17/2019,10241.27246,208.608749,0.049008,0.002608,319.500824,0.063745,1.629438,21.005367,74.22123,74.283409,0.185015,1.004886,48.958,45.130001,181.070007,51.950001,30.99,78.690002
9/18/2019,10198.24805,211.393036,0.053292,0.002719,324.720856,0.083118,1.809821,22.255444,77.969131,81.765289,0.19802,1.004889,48.698002,45.040001,179.979996,51.740002,30.42,78.900002
9/19/2019,10266.41504,221.280853,0.052504,0.002709,323.70282,0.081387,1.87587,21.614601,77.059624,76.02626,0.196145,1.002989,49.32,44.900002,176.940002,51.57,30.290001,78.230003
9/20/2019,10181.6416,218.050049,0.05234,0.002672,315.367767,0.073912,1.82775,21.371471,75.149094,74.006447,0.211133,1.000951,48.124001,43.869999,172.690002,50.720001,30.049999,76.440002
9/23/2019,9729.324219,201.92131,0.046264,0.002486,293.065369,0.062548,1.807347,19.485477,66.851891,68.719917,0.187149,1.002548,48.245998,44.07,174.839996,50.900002,30.639999,77.239998
9/24/2019,8620.566406,168.110733,0.037573,0.002228,222.350739,0.054504,1.735809,16.06769,55.823639,59.216564,0.157306,1.007158,44.641998,44.119999,172.529999,49.82,29.52,75.230003
9/25/2019,8486.993164,170.8927,0.039396,0.002197,229.413162,0.057019,1.760189,16.258373,57.658009,59.864143,0.161747,1.006749,45.740002,45.009998,178.229996,51.02,29.540001,77.260002
9/26/2019,8118.967773,166.727127,0.038229,0.002155,216.200699,0.058507,1.658976,15.459808,55.540619,57.574059,0.152958,1.004431,48.512001,46.459999,177.339996,50.919998,29.469999,77.349998
9/27/2019,8251.845703,174.710999,0.039532,0.002221,222.558609,0.0599,1.670161,15.790263,56.360847,58.041927,0.168669,1.010344,48.425999,45.509998,171.759995,50.779999,28.719999,76.629997
9/30/2019,8293.868164,179.872208,0.038885,0.002387,228.122894,0.06144,1.763507,15.862675,56.056908,56.816639,0.172738,1.004109,48.174,46.48,174.070007,51.529999,28.99,76.279999
10/1/2019,8343.276367,177.340424,0.038507,0.002388,224.761902,0.059103,1.839308,15.903211,56.058075,55.842888,0.165223,1.006396,48.938,47.189999,174,50.759998,28.76,75.470001
10/2/2019,8393.041992,180.71051,0.039445,0.002351,225.893616,0.059792,2.01666,15.950048,56.508926,56.060883,0.169388,1.004245,48.625999,46.43,173.039993,49.389999,28.309999,73.989998
10/3/2019,8259.992188,175.199341,0.038361,0.002325,222.579086,0.058875,1.951038,15.72676,56.546814,56.271393,0.181952,1.004948,46.605999,47.130001,181.309998,50.029999,28.68,75.730003
10/4/2019,8205.939453,176.985001,0.039667,0.00236,223.250809,0.059095,1.978818,15.755114,56.85321,57.66848,0.187199,1.008841,46.285999,47.419998,181.970001,50.919998,29.01,77.489998
10/7/2019,8245.623047,181.18634,0.041672,0.00239,234.236176,0.061397,2.401859,16.134346,57.7883,56.552586,0.194906,1.008524,47.543999,47.950001,184.330002,50.619999,28.93,76.339996
10/8/2019,8228.783203,182.021561,0.041441,0.002346,232.357224,0.061886,2.578111,16.108192,57.398586,55.869465,0.211477,1.00612,48.009998,47.860001,177.229996,49.73,28.23,72.849998
10/9/2019,8595.740234,193.293259,0.042629,0.002388,239.443924,0.063355,2.803853,17.80658,59.430866,57.446529,0.207543,1.005719,48.905998,48.68,180.710007,50.48,28.459999,74.349998
10/10/2019,8586.473633,191.659668,0.041661,0.002332,230.106201,0.061946,2.635488,17.571154,57.776085,55.951084,0.195556,1.003237,48.948002,48.93,183.029999,51.110001,28.379999,74.970001
10/11/2019,8321.756836,182.569687,0.040623,0.002345,222.594009,0.060821,2.772361,16.709532,56.29697,54.483234,0.190393,1.012352,49.577999,49.419998,185.990005,52.09,29.75,76.699997
10/14/2019,8374.686523,186.960907,0.041789,0.002545,228.589233,0.064925,2.539667,18.459478,56.975403,53.021992,0.215282,1.004195,51.391998,49.91,186.529999,51.639999,30.530001,76.300003
10/15/2019,8205.369141,181.406067,0.039766,0.00251,222.827789,0.064264,2.394792,18.544653,54.944206,52.188267,0.222573,1.00405,51.577999,50.389999,196.369995,52.650002,30.719999,77.82
10/16/2019,8047.526855,176.013504,0.038741,0.002607,218.20311,0.062401,2.391249,17.84005,52.923107,55.08812,0.219856,1.006127,51.950001,50.130001,194.210007,52.450001,30.809999,78.230003
10/17/2019,8103.911133,178.028351,0.039524,0.002755,221.434204,0.064547,2.424113,18.570269,54.884476,56.053265,0.222175,1.004207,52.394001,49.75,194.289993,51.860001,31.139999,78.970001
10/18/2019,7973.20752,173.621338,0.038073,0.002706,212.648911,0.063717,2.358567,18.254192,53.491692,56.506096,0.219235,1.002739,51.389999,49.279999,190.490005,51.360001,30.969999,77.68
10/21/2019,8243.720703,174.92099,0.03928,0.002774,233.256958,0.063975,2.632044,18.30555,54.938297,57.838299,0.218037,1.004178,50.700001,50,196.009995,52.130001,32.029999,78.980003
10/22/2019,8078.203125,172.300858,0.038816,0.002565,228.044952,0.062811,2.605548,18.195602,53.744362,56.65881,0.242527,1.00449,51.116001,50.639999,195.610001,52.009998,31.51,78.470001
10/23/2019,7514.671875,162.402786,0.036409,0.002495,210.37648,0.059984,2.612499,16.711174,49.627956,53.00922,0.241804,1.002449,50.936001,50.169998,195.089996,51.720001,31.360001,77.239998
10/24/2019,7493.48877,162.168549,0.037685,0.002538,214.047882,0.060612,2.751632,16.891573,50.067665,53.552078,0.238201,1.007428,59.936001,50.950001,196.860001,52.23,31.719999,78.989998
10/25/2019,8660.700195,181.523209,0.041246,0.002684,259.166901,0.063761,2.83809,18.616058,56.939011,58.971272,0.253704,1.002172,65.625999,51.130001,204.539993,56.459999,32.709999,80.169998
10/28/2019,9256.148438,182.662811,0.042363,0.002646,265.410858,0.064778,2.671974,19.75832,58.126839,59.548878,0.238891,1.002855,65.542,51.310001,206.789993,56.759998,33.689999,83.050003
10/29/2019,9427.6875,190.342575,0.043444,0.002655,288.95755,0.066185,2.670044,20.477106,59.869625,59.864353,0.235615,1.002135,63.243999,51.470001,202.919998,56.34,33.029999,81.660004
10/30/2019,9205.726563,184.692169,0.041967,0.002616,290.628174,0.064568,2.624211,20.08695,58.420971,58.620705,0.235093,1.005853,63.001999,51.91,203,56.599998,33.130001,81.440002
10/31/2019,9199.584961,183.966919,0.041636,0.002615,284.476654,0.065215,2.73793,20.000233,58.780685,59.295704,0.234045,1.006419,62.984001,51.630001,201.020004,56.529999,33.93,80.440002
11/1/2019,9261.104492,183.969894,0.042345,0.00263,279.13736,0.069231,2.720022,20.021502,58.583645,60.871792,0.235579,1.004101,62.661999,52.099998,202.589996,56.509998,34.889999,83.580002
11/4/2019,9412.612305,186.355194,0.043236,0.002614,291.846619,0.07639,2.686752,20.737982,61.573055,63.133537,0.244276,1.004343,63.493999,53.490002,210.5,57.610001,36.290001,85.089996
11/5/2019,9342.527344,189.304169,0.044328,0.002624,293.706879,0.082164,2.682662,20.724674,63.302765,62.984478,0.251742,1.004743,63.444,53.549999,209.610001,57.549999,36.150002,85.459999
11/6/2019,9360.879883,191.593842,0.044956,0.002628,306.228699,0.078435,2.740215,20.817923,64.268745,64.208824,0.263042,1.003033,65.316002,53.639999,207.630005,57.599998,35.93,84.629997
11/7/2019,9267.561523,187.976547,0.043637,0.002725,293.504089,0.075014,2.690742,20.646936,61.843224,63.505329,0.252833,1.005732,67.108002,53.669998,208.339996,58.049999,36.279999,89.980003
11/8/2019,8804.880859,184.211472,0.042297,0.002653,277.978607,0.071888,2.716641,19.690773,60.529919,60.890732,0.238165,1.002498,67.428001,52.830002,207.779999,58.27,36.290001,94.029999
11/11/2019,8757.788086,185.489639,0.043194,0.002715,287.1586,0.079809,2.750326,20.133141,61.899109,61.929924,0.24243,1.002438,69.017998,52.599998,208.179993,58.349998,36.310001,91.839996
11/12/2019,8815.662109,186.843414,0.043767,0.002725,289.241455,0.077072,2.817811,20.857447,61.340298,62.257629,0.241835,1.001398,69.986,52.150002,209.610001,58.200001,36.709999,90.970001
11/13/2019,8808.262695,188.258743,0.043492,0.002698,286.493469,0.076576,3.01829,21.250431,61.111347,65.330238,0.255408,1.003175,69.222,52.880001,208.570007,57.889999,37.52,90.470001
11/14/2019,8708.094727,185.999634,0.043119,0.00268,279.559814,0.07474,3.063036,21.2647,59.429893,65.538177,0.257811,1.005582,69.870003,52.48,209.789993,57.810001,38.349998,90.480003
11/15/2019,8491.992188,180.521179,0.043974,0.002657,264.710205,0.072335,3.035152,20.316225,57.81171,61.958366,0.250756,1.001369,70.433998,53.290001,204.190002,57.959999,38.560001,90.809998
11/18/2019,8309.286133,180.559601,0.043802,0.002576,250.184082,0.068304,2.82661,19.31687,56.800949,59.375107,0.266433,1.012008,69.998001,53.419998,212.279999,58.25,39.880001,90.480003
11/19/2019,8206.145508,177.455551,0.042542,0.002548,244.406204,0.065751,2.75657,18.703299,55.623985,58.964104,0.252056,1.008968,71.903999,53.759998,207.990005,58.349998,41.290001,87.959999
11/20/2019,8027.268066,175.698349,0.041178,0.002556,244.240631,0.065502,2.708266,18.172274,55.290924,58.251621,0.235698,1.00544,70.444,53.5,211.179993,57.900002,40.98,85.620003
11/21/2019,7642.75,161.462723,0.038406,0.002426,226.598877,0.061683,2.549667,16.840218,50.883053,54.14484,0.222107,1.000411,70.966003,52.98,210.179993,58.220001,39.52,85.110001
11/22/2019,7296.577637,150.268173,0.037148,0.002362,208.927277,0.059502,2.351865,15.581703,47.615536,51.266617,0.220183,1.003045,66.608002,52.790001,210.889999,57.610001,39.150002,84.889999
11/25/2019,7146.133789,146.476532,0.036048,0.002286,209.235123,0.057595,2.275065,15.267364,45.830338,50.200909,0.206318,1.003114,67.267998,53.759998,221.210007,58.810001,39.790001,85.290001
11/26/2019,7218.371094,148.965073,0.036993,0.002291,212.933975,0.058553,2.276428,15.527255,47.273342,51.720078,0.206084,1.009773,65.783997,53.630001,217,58.900002,38.990002,84.629997
11/27/2019,7531.663574,153.010559,0.039049,0.002339,220.414063,0.059057,2.229166,16.098288,48.008804,55.963017,0.204103,1.005027,66.258003,53.889999,218.240005,58.509998,39.41,84.800003
11/29/2019,7761.243652,155.304153,0.041423,0.002456,224.80838,0.059152,2.34262,16.273304,48.879158,55.954185,0.216149,1.004521,65.987999,53.09,216.740005,58.049999,39.150002,83.550003
12/2/2019,7321.988281,149.059158,0.038056,0.002235,215.657471,0.056078,2.094976,15.191858,45.817017,54.031662,0.18905,1.001681,66.973999,52.98,209.25,57.66,38.73,82.449997
12/3/2019,7320.145508,147.956421,0.037917,0.002217,212.858826,0.05598,2.129985,15.309556,45.381603,53.426609,0.196692,1.003135,67.239998,52.779999,207.660004,56.07,38.900002,80.580002
12/4/2019,7252.034668,146.747742,0.037405,0.002208,209.294785,0.055419,2.048652,15.279978,45.192951,53.051445,0.183617,1.007939,66.606003,53.18,209.419998,56.02,39.689999,82.080002
12/5/2019,7448.307617,149.248993,0.037871,0.002223,213.289276,0.055518,2.025807,15.762839,45.30164,54.006493,0.18759,1.010072,66.073997,54.400002,208.740005,56.080002,39.619999,82.589996
12/6/2019,7546.996582,149.194443,0.038317,0.002226,213.216705,0.055028,2.092442,15.711299,45.67012,54.245892,0.194485,1.003428,67.178001,54.939999,212.169998,56.810001,39.630001,83.82
12/9/2019,7400.899414,148.225174,0.037483,0.002208,209.851761,0.05445,2.091032,15.448539,44.939243,54.310909,0.18657,1.004253,67.905998,54.459999,212.169998,56.529999,38.93,84.919998
12/10/2019,7278.119629,146.267044,0.036606,0.002204,208.299561,0.053607,2.270657,14.95887,44.644241,53.007858,0.176536,1.005855,69.767998,54.52,213.979996,56.59,39.439999,84.120003
12/11/2019,7217.427246,143.608002,0.036655,0.002185,207.180969,0.052692,2.178049,14.824551,43.945698,53.06813,0.177145,1.011923,70.540001,55.900002,217.339996,57.07,39.470001,86.989998
12/12/2019,7243.134277,145.604004,0.036723,0.002188,207.712036,0.052721,2.119071,14.818167,44.082169,53.306873,0.175804,1.005837,71.935997,58.610001,224.070007,57.549999,42.59,89.050003
12/13/2019,7269.68457,144.944748,0.037108,0.002175,211.08989,0.05299,2.07731,14.878744,44.450581,52.619671,0.188409,1.001751,71.678001,58.25,223.990005,57.790001,41.150002,87.830002
12/16/2019,6932.480469,133.614029,0.034269,0.002121,197.14592,0.048549,1.981583,13.558786,40.37426,49.448708,0.175936,1.003986,76.300003,58.540001,225.149994,57.700001,42.349998,88.43
12/17/2019,6640.515137,122.603889,0.0318,0.002018,177.407898,0.044053,1.756352,12.386941,37.083427,44.944107,0.155902,0.993339,75.797997,59.23,228.289993,57.299999,42.77,88.32
12/18/2019,7276.802734,133.092194,0.034462,0.002183,189.734131,0.046013,1.880721,13.53526,40.778545,47.932434,0.168435,1.006128,78.629997,59.099998,229.509995,57.169998,42.299999,87.980003
12/19/2019,7202.844238,129.321136,0.033251,0.002123,187.632584,0.044964,1.820493,13.445779,39.920296,47.865131,0.168277,1.008569,80.807999,57.959999,235.460007,57.959999,42.830002,88.489998
12/20/2019,7218.816406,129.066055,0.034004,0.002075,188.171249,0.046269,1.923433,13.570779,40.290157,47.058422,0.171327,1.005842,81.117996,57.93,239.369995,58.950001,44.150002,88.849998
12/23/2019,7355.628418,128.61409,0.0332,0.002073,190.51976,0.044849,1.87685,13.369034,40.847473,47.343552,0.164182,1.012136,83.844002,58.220001,238.820007,59.23,45.459999,88.449997
12/24/2019,7322.532227,129.063889,0.034162,0.002073,189.497528,0.045083,1.86312,13.444571,40.678017,46.208752,0.167216,1.008587,85.050003,57.759998,238.619995,59.41,46.540001,88.769997
12/26/2019,7238.966797,126.361221,0.034281,0.002058,188.561386,0.045101,1.8618,13.208636,40.266037,45.307041,0.1647,1.003988,86.188004,58.25,239.190002,59.82,46.630001,88.400002
12/27/2019,7290.088379,127.214607,0.0331,0.002053,203.327469,0.046086,1.886506,13.36272,41.178173,45.344425,0.16965,1.005803,86.075996,58.459999,236.869995,60.080002,46.18,88.800003
12/30/2019,7292.995117,132.633484,0.033594,0.002054,209.40477,0.045954,1.838974,13.947442,42.747337,46.498085,0.19058,1.006175,82.940002,57.849998,232.320007,59.619999,45.52,88.43
12/31/2019,7193.599121,129.610855,0.032845,0.002028,204.623169,0.045224,1.769471,13.727642,41.340073,44.567886,0.181768,0.999679,83.666,58.099998,235.300003,59.849998,45.860001,88.230003
1/2/2020,6985.470215,127.410179,0.032751,0.002009,195.698563,0.044112,1.741144,13.027011,39.823013,45.74947,0.183821,1.001565,86.052002,60.040001,239.910004,60.84,49.099998,88.690002
1/3/2020,7344.884277,134.171707,0.03418,0.002145,222.412979,0.045234,1.809708,13.660452,42.415573,51.092037,0.187701,1.004192,88.601997,58.060001,236.070007,60.099998,48.599998,87.019997
1/6/2020,7769.219238,144.304153,0.037272,0.002463,244.557205,0.049124,1.937466,14.957808,45.816353,58.970917,0.192032,1.002903,90.307999,57.389999,237.059998,59.93,48.389999,86.510002
1/7/2020,8163.692383,143.543991,0.037047,0.002433,243.258499,0.049838,2.114098,15.00925,46.424583,58.818295,0.193379,1.001723,93.811996,58.32,239.929993,58.93,48.25,88.970001
1/8/2020,8079.862793,141.258133,0.036435,0.002293,241.055222,0.048717,2.183606,14.602934,45.653767,59.464172,0.184202,1.004253,98.428001,58.75,240.380005,58.970001,47.830002,88.709999
1/9/2020,7879.071289,138.979202,0.036359,0.002256,239.22261,0.046458,2.186049,14.498314,45.215931,59.197315,0.186361,1.006573,96.267998,59.23,243.020004,59.299999,48.970001,89.910004
1/10/2020,8166.554199,143.963776,0.036874,0.002356,270.725281,0.046402,2.223959,15.025826,48.727329,58.574028,0.187409,1.001462,95.629997,58.860001,244.320007,58.939999,48.169998,90.260002
1/13/2020,8144.194336,144.226593,0.036966,0.002358,267.522827,0.048122,2.192453,15.227272,49.733768,58.005684,0.187814,1.003347,104.972,60.060001,251.979996,59.59,48.75,90.970001
1/14/2020,8827.764648,165.955353,0.04166,0.00247,350.263519,0.052115,2.389927,16.626122,58.478233,62.821903,0.212436,1.001821,107.584,60.32,247.279999,59.43,48.209999,90.559998
1/15/2020,8807.010742,166.230682,0.042553,0.002369,339.395325,0.054789,2.404977,17.654812,58.052849,68.338852,0.219713,0.999656,103.699997,58.389999,245.570007,58.939999,48.549999,89.669998
1/16/2020,8723.786133,164.391006,0.041391,0.002345,325.978485,0.053748,2.484479,17.076946,57.618256,65.680695,0.217673,0.999231,102.697998,58.75,248.929993,59.66,49.77,91.790001
1/17/2020,8929.038086,170.779953,0.044978,0.00249,366.97699,0.060052,2.724109,18.135199,61.487125,69.176346,0.229728,1.002879,102.099998,58.580002,249.279999,59.599998,50.93,95.910004
1/21/2020,8745.894531,169.697159,0.045989,0.002376,343.421783,0.06242,2.67355,18.127666,57.647881,65.962959,0.220275,1.001418,109.440002,58.240002,247.940002,60.549999,51.049999,94.540001
1/22/2020,8680.875977,168.294159,0.045654,0.002323,347.231323,0.059889,2.645582,17.798361,58.354725,65.034142,0.219458,1.000595,113.912003,58.349998,250.110001,62.73,51.43,92.970001
1/23/2020,8406.515625,162.928558,0.043334,0.002268,324.868011,0.059238,2.462109,17.021404,54.63026,62.533157,0.208167,0.998409,114.440002,57.48,252.860001,63.32,51.709999,92
1/24/2020,8445.43457,163.051178,0.045004,0.002276,319.520905,0.057303,2.50439,17.047409,54.531788,61.764793,0.207246,1.00297,112.963997,57.73,250.479996,68.470001,50.349998,89.650002
1/27/2020,8909.819336,170.930893,0.047912,0.002368,362.649323,0.059645,2.609652,17.691341,58.763268,65.584099,0.22685,1.0019,111.603996,55.259998,240.199997,65.690002,49.259998,87.050003
1/28/2020,9358.589844,176.370316,0.052857,0.00245,378.859131,0.060303,2.655339,18.115135,60.671818,67.721085,0.222147,1.00076,113.379997,57.09,247.970001,67.309998,50.529999,89.150002
1/29/2020,9316.629883,175.050339,0.053514,0.00239,381.523529,0.061739,2.785324,17.912777,60.077934,70.040878,0.219619,1.002296,116.197998,57.189999,245.539993,66.330002,47.509998,88.230003
1/30/2020,9508.993164,184.690475,0.05607,0.00244,392.972137,0.061207,2.912988,18.590408,68.159065,74.977409,0.223296,1.001452,128.162003,55.799999,245.809998,66.470001,48.779999,87.779999
1/31/2020,9350.529297,180.160172,0.053793,0.002394,375.389557,0.061554,2.823791,18.210979,67.879494,72.08709,0.219153,1.000648,130.113998,53.939999,236.429993,63.93,47,85.309998
2/3/2020,9293.521484,189.865067,0.056979,0.00244,383.878693,0.064061,2.774659,18.462755,69.78022,76.824638,0.235587,0.998913,156,54.77,240.330002,64.419998,48.02,86.480003
2/4/2020,9180.962891,189.250595,0.055996,0.002503,380.599976,0.066291,2.741121,18.177366,68.195778,75.272232,0.244147,1.001745,177.412003,57.52,247.130005,65.459999,49.450001,88.93
2/5/2020,9613.423828,204.23024,0.059231,0.002582,442.008148,0.068733,2.845629,19.21505,72.493103,77.994476,0.251646,1.002838,146.940002,57.919998,250.759995,67.339996,49.84,90.910004
