Date,bitcoin,ethereum,cardano,doge,bitcoin-cash,stellar,chainlink,biance,little,monero,bat,tether
1/6/2020,10167.26856,246.99176,0.081168,0.002647,255.352188,0.075518,4.380642,17.914942,48.125233,67.639404,0.22365,1.001121
2/6/2020,9529.803711,237.219055,0.078456,0.002561,249.053223,0.079284,4.386834,17.239304,45.923515,66.489967,0.214846,0.997524
3/6/2020,9656.717773,244.179321,0.085439,0.002583,252.063614,0.082632,4.490729,17.545404,47.172894,67.132645,0.224422,1.000006
4/6/2020,9800.636719,244.426392,0.089,0.002631,256.684814,0.082476,4.43302,17.565874,47.637596,68.189545,0.242114,1.002509
5/6/2020,9665.533203,241.221985,0.085442,0.002596,256.755402,0.079518,4.377437,17.688786,47.053146,67.694962,0.245372,1.003026
6/6/2020,9653.679688,241.93132,0.086026,0.002587,253.270157,0.079883,4.342623,17.535934,46.731956,67.601418,0.236675,0.999303
7/6/2020,9758.852539,245.167252,0.086654,0.002606,254.335144,0.079,4.349933,17.447035,46.668003,66.610397,0.235195,1.003014
8/6/2020,9771.489258,246.309906,0.08643,0.002584,255.118301,0.08001,4.45783,17.39303,46.473972,68.231392,0.256901,1.002137
9/6/2020,9795.700195,244.911453,0.083407,0.002569,255.304413,0.078576,4.450149,17.435377,46.069412,68.275246,0.25275,1.003469
10/6/2020,9870.094727,247.444946,0.083531,0.002584,257.252594,0.078657,4.420301,17.410467,46.679977,69.648697,0.250243,1.001436
11/6/2020,9321.78125,231.702667,0.07536,0.002452,236.437286,0.071485,3.971212,16.308926,43.514709,63.919361,0.222947,1.000601
12/6/2020,9480.84375,237.49321,0.079554,0.00252,242.238785,0.073029,4.090942,16.66914,44.828053,65.832939,0.229523,1.003115
13/6/2020,9475.277344,238.908844,0.079028,0.002533,241.161163,0.074296,4.114653,16.823734,45.094559,66.615349,0.232398,1.002078
14/6/2020,9386.788086,234.1147,0.076748,0.002511,238.761963,0.071414,3.955013,16.656242,44.084526,65.733429,0.224945,1.005447
15/6/2020,9450.702148,229.928909,0.078387,0.002479,236.271774,0.07111,3.933903,16.384802,43.914295,64.695717,0.222747,1.002178
16/6/2020,9538.024414,234.416168,0.079073,0.002487,237.528763,0.071247,4.048714,16.421957,43.877258,65.944977,0.224967,1.000333
17/6/2020,9480.254883,233.028275,0.083445,0.002485,240.453629,0.071893,4.163669,16.402542,44.032356,65.204575,0.223381,1.000372
18/6/2020,9411.84082,232.101166,0.082174,0.002472,236.962372,0.070937,4.16898,16.20859,43.560131,65.077942,0.21921,1.002018
19/6/2020,9288.018555,227.13829,0.079603,0.002435,232.331207,0.069271,4.079962,15.907086,42.679832,63.934765,0.216949,0.993829
20/6/2020,9332.34082,229.274261,0.079339,0.002447,231.904541,0.069921,4.17077,16.04756,43.346813,63.940842,0.231442,0.998884
21/6/2020,9303.629883,228.989822,0.078475,0.002447,231.286697,0.068757,4.18915,16.001226,43.087444,64.548912,0.241667,1.001363
22/6/2020,9648.717773,242.533188,0.08361,0.002474,239.789688,0.071872,4.467934,16.475288,44.188004,65.929176,0.243866,0.997925
23/6/2020,9629.658203,244.142151,0.08295,0.002484,240.808456,0.071219,4.806252,16.422567,44.179279,66.94751,0.258374,1.003038
24/6/2020,9313.610352,235.772461,0.082583,0.00243,233.155792,0.069173,4.719017,16.026758,42.843826,64.86731,0.249646,1.000303
25/6/2020,9264.813477,232.944489,0.081691,0.002417,232.41362,0.067831,4.814206,15.922709,42.56353,64.381592,0.270003,1.000102
26/6/2020,9162.917969,229.668045,0.080561,0.002359,230.107697,0.067097,4.680805,15.749224,43.320786,63.981968,0.271722,0.998956
27/6/2020,9045.390625,222.959793,0.077679,0.002313,218.40892,0.063189,4.426552,15.185254,41.555561,62.335659,0.272251,1.004031
28/6/2020,9143.582031,225.347168,0.080392,0.002326,222.712219,0.064378,4.563483,15.420089,41.408268,63.314903,0.264642,1.002515
29/6/2020,9190.854492,228.19487,0.08387,0.002313,225.197021,0.065264,4.61793,15.505232,41.851032,64.18531,0.261968,1.001984
30/6/2020,9137.993164,226.315002,0.083116,0.00232,221.991684,0.067068,4.569189,15.413582,41.467793,63.536777,0.25195,0.999904
1/7/2020,9228.325195,231.113419,0.095954,0.002354,223.686432,0.068488,4.698256,15.82946,41.699245,64.605927,0.256183,1.001561
2/7/2020,9123.410156,229.392197,0.094326,0.002361,222.303772,0.068406,4.846618,15.53849,41.485733,65.893074,0.24534,1.015718
3/7/2020,9087.303711,225.38707,0.096538,0.002316,221.562531,0.067249,4.744167,15.291962,41.205135,62.747787,0.24194,0.999521
4/7/2020,9132.488281,229.074112,0.099952,0.002309,225.327682,0.067867,4.804558,15.552981,42.066532,64.134361,0.249941,1.001078
5/7/2020,9073.942383,227.664597,0.098211,0.002309,221.843277,0.067177,4.74217,15.480226,41.598076,63.220116,0.246573,0.998899
6/7/2020,9375.474609,241.510223,0.105221,0.002616,241.632095,0.071863,5.365053,16.29677,43.963493,64.876259,0.260741,1.000236
7/7/2020,9252.277344,239.075531,0.117554,0.00309,237.146729,0.073268,5.712817,16.770226,43.318249,64.53112,0.254629,0.999207
8/7/2020,9428.333008,246.670013,0.129908,0.00475,243.230209,0.085003,6.475725,17.227657,45.200745,66.248627,0.263883,0.99986
9/7/2020,9277.967773,243.015961,0.124293,0.004397,238.85585,0.090588,6.104311,16.884869,44.537457,67.631966,0.262018,1.003075
10/7/2020,9278.807617,240.984985,0.118316,0.003515,237.920242,0.088913,6.138475,17.261251,44.246117,67.314415,0.254405,0.999986
11/7/2020,9240.34668,239.458176,0.125214,0.003811,236.662216,0.094331,6.119687,17.622179,44.677078,68.73526,0.258236,1.001052
12/7/2020,9276.5,242.131699,0.126783,0.00363,236.769058,0.095002,7.309183,18.236546,44.636101,69.13372,0.258745,0.998634
13/7/2020,9243.614258,239.604584,0.124156,0.003178,232.42865,0.090291,7.182291,18.409563,43.919796,69.279694,0.264149,0.999552
14/7/2020,9243.213867,240.211487,0.131963,0.003294,230.007889,0.092108,8.103465,18.082909,43.802864,67.922226,0.261971,0.999046
15/7/2020,9192.836914,238.423523,0.130369,0.003085,227.271515,0.094042,8.643123,17.591215,43.278954,70.602638,0.259497,0.999444
16/7/2020,9132.227539,233.640884,0.125922,0.002995,224.015839,0.100669,8.337706,17.143843,42.035439,67.645721,0.25926,0.99998
17/7/2020,9151.392578,232.773087,0.122486,0.003061,222.807755,0.103919,8.280393,17.084974,41.912815,67.607719,0.265657,0.999616
18/7/2020,9159.040039,235.48381,0.122477,0.003473,224.252899,0.100691,7.95928,17.126711,42.425865,68.257172,0.268515,0.998795
19/7/2020,9185.817383,238.487518,0.123712,0.003382,227.096436,0.099877,8.06519,17.955778,42.552731,68.772476,0.273152,0.998352
20/7/2020,9164.231445,236.153168,0.117924,0.003239,222.754318,0.094679,7.272983,17.484709,41.975811,69.313507,0.258581,1.000602
21/7/2020,9374.887695,245.016724,0.122965,0.003305,229.562057,0.096224,7.281577,17.715408,43.61615,69.586372,0.26009,0.998894
22/7/2020,9525.363281,262.190643,0.123922,0.003285,238.695038,0.097224,7.466975,18.091908,44.936115,71.461845,0.262754,1.000877
23/7/2020,9581.072266,274.689056,0.123773,0.003295,237.554047,0.097764,7.874477,18.673296,44.850079,72.860657,0.262337,0.998186
24/7/2020,9536.892578,279.215424,0.121888,0.00322,235.516464,0.095563,7.432153,19.152901,44.182541,71.57962,0.257499,0.998993
25/7/2020,9677.113281,304.056763,0.143578,0.003234,249.510101,0.100179,7.657824,19.776423,48.804768,73.463562,0.263047,0.998062
26/7/2020,9905.166992,309.643616,0.148108,0.003235,246.824432,0.098732,7.499005,19.521025,47.978718,77.942444,0.25396,0.998871
27/7/2020,10990.87305,321.514099,0.138771,0.003153,267.427612,0.094541,7.095583,19.620329,52.950027,78.490158,0.247475,1.001097
28/7/2020,10912.82324,316.657257,0.148598,0.003197,288.552094,0.097002,7.22346,20.173548,55.575207,81.306328,0.251437,1.000854
29/7/2020,11100.46777,318.190887,0.139879,0.003192,288.374146,0.095288,7.116083,19.89559,55.172005,79.145859,0.247388,1.00254
30/7/2020,11111.21387,334.586639,0.140588,0.003231,292.194183,0.096643,7.416992,20.012735,56.643112,81.08992,0.247281,1.001863
31/7/2020,11323.4668,345.554657,0.138798,0.003225,300.504517,0.096931,7.772912,20.668146,57.998138,84.464775,0.252872,1.000141
1/8/2020,11759.59277,385.199707,0.143573,0.003689,317.99646,0.106995,8.304459,21.530432,61.293224,89.25676,0.257829,0.997013
2/8/2020,11053.61426,370.671722,0.133505,0.003336,283.781982,0.10255,8.271776,20.944887,56.641445,84.9674,0.242356,0.997851
3/8/2020,11246.34863,386.295166,0.137335,0.003389,296.535248,0.105059,9.164759,22.055012,58.468903,89.112999,0.251229,1.001414
4/8/2020,11205.89258,389.875488,0.143018,0.003535,288.385864,0.109971,9.821836,22.282585,57.533054,87.263763,0.261519,1.000399
5/8/2020,11747.02246,401.590576,0.142695,0.003513,294.486633,0.107935,9.558774,23.336218,59.010708,90.477699,0.257778,1.003089
6/8/2020,11779.77344,394.961945,0.144048,0.00356,308.760315,0.106432,10.140255,22.707661,59.164265,95.61097,0.259182,1.000175
7/8/2020,11601.47266,379.512848,0.139155,0.003533,303.458588,0.103121,10.063365,22.311546,57.245533,94.103424,0.253117,1.002846
8/8/2020,11754.0459,393.987366,0.145781,0.00351,304.478882,0.10296,12.689207,22.878119,58.129208,94.880318,0.26069,1.000164
9/8/2020,11675.73926,391.120453,0.145244,0.003463,300.400848,0.105086,13.853205,22.475536,57.13903,93.056572,0.267665,1.00317
10/8/2020,11878.11133,395.887573,0.143855,0.003499,302.585541,0.105994,13.441035,22.613796,58.288845,93.755051,0.286569,1.001059
11/8/2020,11410.52539,380.384064,0.137436,0.003394,282.946259,0.100932,13.10599,21.256945,54.386845,87.458679,0.261731,1.003691
12/8/2020,11584.93457,391.02417,0.137398,0.003484,287.606781,0.102179,16.621544,21.75145,54.968586,90.294518,0.271726,1.013791
13/8/2020,11784.1377,428.741791,0.141245,0.003517,299.516388,0.102137,17.326002,22.075544,57.741318,92.792824,0.269549,1.02021
14/8/2020,11768.87109,437.397827,0.138338,0.003561,293.398041,0.104972,16.926432,23.069792,56.753124,91.438103,0.277754,1.001024
15/8/2020,11865.69824,433.354919,0.138303,0.003539,303.004211,0.106799,19.098751,23.021751,59.927811,90.047127,0.274729,1.001032
16/8/2020,11892.80371,433.786621,0.138471,0.003524,307.865295,0.114619,18.804186,23.497103,63.826542,91.22023,0.321183,1.001881
17/8/2020,12254.40234,429.53125,0.14092,0.003591,317.298767,0.113654,16.705545,23.510103,67.028038,93.359146,0.317203,1.000111
18/8/2020,11991.2334,423.669312,0.137427,0.003514,304.174988,0.10877,16.241375,23.067181,65.527534,93.520096,0.350865,1.00272
19/8/2020,11758.2832,406.463776,0.129275,0.003424,292.698578,0.102548,16.239985,22.310396,62.004627,91.277451,0.317926,1.002408
20/8/2020,11878.37207,416.439789,0.133642,0.003459,294.791626,0.107175,16.091297,23.092575,62.966755,101.311401,0.360405,1.000409
21/8/2020,11592.48926,389.126343,0.12376,0.003393,284.298248,0.100438,13.800856,22.128994,59.379021,92.569595,0.379275,1.004549
22/8/2020,11681.8252,395.835144,0.125276,0.003442,287.362427,0.102462,15.960192,22.23982,60.311157,94.739082,0.399607,1.000956
23/8/2020,11664.84766,391.384491,0.121595,0.003414,284.957062,0.10305,15.174676,21.870842,60.62326,91.312607,0.403513,1.002345
24/8/2020,11774.5957,408.144196,0.124488,0.003418,291.325958,0.103502,15.18336,22.605852,62.199425,93.93988,0.397094,1.001976
25/8/2020,11366.13477,384.001038,0.113292,0.003305,276.799194,0.098112,14.216811,21.475367,58.580666,88.828781,0.347798,1.002365
26/8/2020,11488.36328,386.466125,0.115285,0.003303,275.571014,0.098418,15.251755,22.277306,58.358173,89.123993,0.352113,1.001853
27/8/2020,11323.39746,382.632629,0.106824,0.003203,264.58432,0.093917,14.497711,23.080753,56.041016,89.539352,0.326421,1.002206
28/8/2020,11542.5,395.874664,0.109453,0.003268,268.914703,0.095819,15.156061,23.133812,57.354404,94.359978,0.350677,1.002036
29/8/2020,11506.86523,399.921478,0.116712,0.003282,268.954285,0.096737,16.567078,23.011272,57.291733,92.81897,0.355128,1.002824
30/8/2020,11711.50586,428.395721,0.117437,0.0033,279.06955,0.098247,16.472963,23.644915,62.725342,96.148193,0.346509,1.001173
31/8/2020,11680.82031,435.079742,0.122688,0.003221,274.543182,0.097311,15.708488,23.19305,61.113796,93.347473,0.349826,1.003191
1/9/2020,11970.47852,477.05191,0.125411,0.003256,292.719788,0.099379,16.121492,24.822096,62.88279,97.135849,0.336539,1.003957
2/9/2020,11414.03418,440.040497,0.115613,0.003122,264.118622,0.09265,14.897397,24.690363,58.099648,91.081741,0.316723,1.001828
3/9/2020,10245.29688,385.671936,0.096154,0.002802,216.062408,0.079447,12.016678,20.619886,47.774113,77.981133,0.254748,1.005495
4/9/2020,10511.81348,388.24115,0.102445,0.002899,231.874603,0.081452,12.492866,21.056107,50.611977,82.348129,0.267217,1.003686
5/9/2020,10169.56738,335.260071,0.089923,0.002758,225.300812,0.075512,10.611472,19.478767,47.589336,77.705078,0.237203,1.000151
6/9/2020,10280.35156,353.362274,0.09306,0.002787,228.453278,0.077862,12.913729,23.190662,48.053574,80.332649,0.258548,1.002838
7/9/2020,10369.56348,352.673492,0.093333,0.002811,228.608948,0.078691,12.426577,22.393307,48.770107,82.53054,0.252453,1.000537
8/9/2020,10131.5166,337.602112,0.091011,0.002756,222.536987,0.077537,11.785032,23.190248,47.383801,83.902222,0.251243,1.001025
9/9/2020,10242.34766,351.110016,0.093349,0.002779,224.676956,0.078626,12.377293,24.530291,47.897697,84.380806,0.25757,1.002102
10/9/2020,10363.13867,368.101898,0.097156,0.002805,227.713486,0.081324,12.551313,24.559889,48.716854,83.46209,0.265465,1.001457
11/9/2020,10400.91504,374.695587,0.096989,0.002806,225.53772,0.083808,12.501497,25.451414,49.089752,88.388794,0.26408,1.001517
12/9/2020,10442.1709,387.183105,0.097598,0.002819,230.293839,0.084105,12.769031,28.529848,50.817154,86.505547,0.272952,1.001307
13/9/2020,10323.75586,365.570007,0.094856,0.002776,221.826004,0.080061,11.993546,31.05863,48.066036,89.504234,0.256931,0.999213
14/9/2020,10680.83789,377.26886,0.096769,0.002803,226.264236,0.080452,12.119579,31.178642,49.090122,92.65136,0.2563,1.001289
15/9/2020,10796.95117,364.839203,0.093496,0.002832,235.629379,0.078256,10.978154,27.202391,48.390099,91.123253,0.246435,1.002487
16/9/2020,10974.90527,365.812286,0.09165,0.002826,231.771515,0.080199,10.761816,27.964594,47.933434,86.605865,0.251996,1.003444
17/9/2020,10948.99023,389.019226,0.094217,0.002814,233.167465,0.080424,10.98888,26.99313,48.877068,92.426918,0.250438,1.001878
18/9/2020,10944.58594,384.364532,0.091081,0.002804,234.208633,0.078461,10.081642,27.399481,48.462814,92.299278,0.243576,0.999502
19/9/2020,11094.34668,385.544373,0.091657,0.002794,233.628265,0.07898,10.147277,27.251112,48.67683,95.738861,0.243195,1.002017
20/9/2020,10938.27148,371.052826,0.089433,0.002778,226.41571,0.077406,9.768122,26.392134,47.100529,93.361771,0.237704,1.002654
21/9/2020,10462.25977,341.786072,0.080428,0.00263,213.515656,0.070703,8.759941,23.267879,43.390221,88.952469,0.214767,1.003263
22/9/2020,10538.45996,344.503174,0.081754,0.002656,220.034225,0.071987,8.764185,24.10074,44.545048,92.954674,0.228298,1.001444
23/9/2020,10225.86426,320.585541,0.07683,0.002564,208.165131,0.067778,7.68582,22.872679,43.042057,87.806969,0.21332,1.002652
24/9/2020,10745.54883,349.356659,0.082895,0.002644,216.693863,0.070631,9.833251,24.622034,44.961006,92.772064,0.226524,1.002381
25/9/2020,10702.29004,352.161865,0.096909,0.002706,216.659714,0.074668,10.715445,24.678379,46.008736,90.754372,0.232288,1.002644
26/9/2020,10754.4375,354.965271,0.09555,0.002708,221.877838,0.074222,10.335215,26.238441,46.131226,93.27681,0.233072,1.002689
27/9/2020,10774.42676,357.321686,0.101206,0.002701,229.073975,0.073629,10.773764,26.239866,46.010441,96.934471,0.229426,1.000534
28/9/2020,10721.32715,354.9505,0.100696,0.002658,226.351013,0.073706,10.317588,26.984694,45.270672,92.660835,0.23459,1.002695
29/9/2020,10848.83008,359.963409,0.101136,0.002681,229.235947,0.074425,10.111197,28.852825,45.698059,98.187347,0.236925,1.001193
30/9/2020,10787.61816,360.022369,0.101146,0.002642,228.100922,0.07497,9.857671,29.330982,46.284039,106.420135,0.238939,1.002569
1/10/2020,10623.33008,353.231293,0.097878,0.002615,228.157867,0.073404,9.647449,27.470755,46.283146,102.308464,0.230338,0.999962
2/10/2020,10585.16406,346.532654,0.092913,0.002584,220.188232,0.071269,9.23312,27.32098,44.979713,100.334419,0.22425,1.001953
3/10/2020,10565.49316,347.321594,0.093684,0.002605,219.742188,0.07151,9.305865,28.271854,45.653278,102.877373,0.221089,1.002561
4/10/2020,10684.42871,353.121918,0.096301,0.002646,221.806549,0.073291,9.424563,29.064274,46.750809,104.170448,0.222302,1.001763
5/10/2020,10804.00098,354.2771,0.097687,0.002627,222.385849,0.073556,9.646209,28.658798,46.379387,110.697578,0.221655,1.001419
6/10/2020,10621.66406,341.021149,0.092909,0.00261,220.443756,0.072645,8.78058,27.767237,46.023781,106.808151,0.210762,1.001835
7/10/2020,10679.13672,342.119781,0.093936,0.0026,223.555847,0.072596,8.982042,27.758896,46.674709,110.771271,0.215074,1.000901
8/10/2020,10923.62793,351.455658,0.096242,0.002603,233.944672,0.07332,9.547591,27.749296,47.238403,111.223724,0.217546,1.001632
9/10/2020,null,null,null,null,null,null,null,null,null,null,null,null
10/10/2020,11296.36133,370.96759,0.105025,0.002655,237.323517,0.077373,10.524793,28.312487,48.921097,115.837479,0.220976,1.000884
11/10/2020,11384.18164,375.142059,0.106538,0.002674,239.669846,0.077229,10.847407,28.55558,50.727901,125.921875,0.221642,1.000734
12/10/2020,null,null,null,null,null,null,null,null,null,null,null,null
13/10/2020,null,null,null,null,null,null,null,null,null,null,null,null
14/10/2020,11429.50684,379.484039,0.107297,0.002637,259.133484,0.074283,10.949109,30.912119,49.846489,128.701736,0.215288,1.001007
15/10/2020,11495.34961,377.441833,0.106635,0.002593,261.384735,0.074041,10.737752,31.295864,49.490372,129.831619,0.213231,1.000796
16/10/2020,11322.12305,366.229004,0.104064,0.002612,250.325409,0.078702,10.61955,29.9949,47.692875,120.188896,0.207143,1.001047
17/10/2020,11358.10156,368.855927,0.106104,0.002581,246.319931,0.081916,10.652524,30.248236,47.053928,120.038162,0.214773,1.000697
18/10/2020,11483.35938,378.213684,0.107388,0.002586,249.812164,0.079551,10.880713,30.659523,47.619545,123.626007,0.213937,1.000784
19/10/2020,11742.03711,379.935608,0.108677,0.00259,250.709793,0.085249,10.886283,29.925068,48.098915,125.404175,0.214289,1.000853
20/10/2020,11916.33496,369.136902,0.102494,0.002601,242.845551,0.080906,9.878593,28.803444,47.051029,117.945435,0.208688,1.000985
21/10/2020,12823.68945,392.189972,0.106187,0.00263,258.514587,0.08378,10.804607,29.772354,53.04533,121.752708,0.214873,1.001834
22/10/2020,12965.8916,413.77298,0.110572,0.002655,266.472626,0.08528,11.939335,30.658192,54.267277,127.067749,0.221413,1.001091
23/10/2020,12931.53906,409.766693,0.108083,0.002647,270.314667,0.083795,12.163795,30.633961,55.238689,127.296021,0.219898,1.000657
24/10/2020,13108.0625,412.457611,0.108075,0.002646,275.122009,0.085437,12.731548,30.588821,59.095589,128.995697,0.221113,1.000909
25/10/2020,13031.17383,406.217773,0.106351,0.002653,271.079437,0.083143,12.160059,30.10754,58.674801,130.799316,0.212345,1.000721
26/10/2020,13075.24805,393.888306,0.103097,0.002679,259.782593,0.080907,11.747902,31.15456,56.745777,132.02179,0.213198,1.000958
27/10/2020,13654.21875,403.99704,0.102827,0.002677,264.539429,0.081809,11.973837,31.638721,57.816051,133.728088,0.213753,1.000223
28/10/2020,13271.28516,388.650757,0.098977,0.002595,268.489716,0.078592,11.461742,30.363506,55.742512,126.350365,0.195085,1.00034
29/10/2020,13437.88281,386.730103,0.095376,0.002581,267.056061,0.077453,11.265141,29.842478,54.765854,124.282707,0.189249,1.000349
30/10/2020,13546.52246,382.819977,0.093369,0.002598,261.828125,0.076763,11.098557,28.508411,53.835033,122.950859,0.188236,1.000904
31/10/2020,13780.99512,386.590332,0.093056,0.002576,261.75824,0.077673,11.220839,28.431215,55.59026,126.335068,0.184027,1.0002
1/11/2020,13737.10938,396.358185,0.098197,0.002582,267.555817,0.078478,11.53663,28.461565,55.587624,126.555298,0.188548,1.000379
2/11/2020,13550.48926,383.156738,0.092143,0.002517,257.199707,0.07566,10.797579,27.88393,53.817482,118.734421,0.182118,1.000523
3/11/2020,13950.30078,387.602173,0.093434,0.002528,244.146835,0.075311,10.387002,26.85705,53.819622,120.733299,0.180109,1.000552
4/11/2020,14133.70703,402.141998,0.095369,0.002533,241.130096,0.074593,10.472587,26.931515,54.499104,115.955841,0.184854,1.001079
5/11/2020,15579.84863,414.067352,0.096994,0.002617,249.547318,0.080175,10.990669,27.675859,58.678497,119.812462,0.191308,1.00042
6/11/2020,15565.88086,454.719299,0.109105,0.00276,257.720184,0.083874,12.118072,29.018,63.131111,119.481216,0.203561,1.000296
7/11/2020,14833.75391,435.713135,0.101379,0.002671,253.590408,0.079614,11.757224,27.738094,59.143646,111.313484,0.1925,1.001576
8/11/2020,15479.56738,453.554779,0.106621,0.002711,270.697784,0.081538,12.656035,28.305117,61.055046,120.334145,0.198293,1.000846
9/11/2020,15332.31543,444.163055,0.105325,0.00267,263.981323,0.079677,12.520735,28.018021,59.363884,115.659943,0.193507,1.000653
10/11/2020,15290.90234,449.679626,0.105805,0.002753,257.351807,0.079828,13.003463,28.193342,58.237343,115.334953,0.201769,1.001127
11/11/2020,15701.33984,462.960541,0.105965,0.002769,257.12149,0.080692,12.807538,27.956179,59.51503,113.365768,0.199676,1.000985
12/11/2020,16276.34375,461.00528,0.104525,0.002779,259.821533,0.080666,12.423223,27.614807,60.365379,112.046997,0.195202,1.000509
13/11/2020,16317.80859,474.626434,0.106391,0.002821,259.171783,0.082318,12.887978,28.182173,65.457199,114.112709,0.202741,1.000345
14/11/2020,16068.13867,460.149841,0.104202,0.002773,255.769043,0.081158,12.57696,27.936201,63.774151,116.577446,0.196219,1.000288
15/11/2020,15955.58789,447.559082,0.100531,0.002775,241.368027,0.080294,12.121813,27.621031,62.279922,114.620941,0.194188,1.000647
16/11/2020,16716.11133,459.940308,0.104008,0.002886,250.139297,0.081896,12.59079,28.06411,71.326248,117.98246,0.198067,1.000412
17/11/2020,17645.40625,480.360077,0.1096,0.002936,255.288528,0.086075,13.244712,28.530581,75.852341,125.430389,0.205228,1.00084
18/11/2020,17804.00586,479.48407,0.106403,0.002909,247.126053,0.083615,13.592996,28.076162,73.694939,123.641983,0.200508,1.000399
19/11/2020,17817.08984,471.630432,0.105866,0.002911,246.270081,0.083906,13.621882,28.094105,81.68367,118.385483,0.197609,1.000781
20/11/2020,18621.31445,509.744568,0.118226,0.002984,258.854889,0.088307,14.078273,28.891996,82.583153,120.944801,0.201729,1.000427
21/11/2020,18642.23242,549.486633,0.132945,0.003507,301.924805,0.108405,15.355934,30.391291,86.410118,128.06749,0.227418,0.998874
22/11/2020,18370.00195,558.068115,0.14476,0.003329,286.993408,0.103526,14.444801,29.925072,82.704208,123.333878,0.216241,0.999203
23/11/2020,18364.12109,608.454041,0.15351,0.003648,323.025818,0.130599,15.270844,30.965368,89.039314,129.889008,0.248167,1.000092
24/11/2020,19107.46484,603.897766,0.166323,0.004204,345.605133,0.19548,15.620665,33.80315,89.205376,135.200348,0.260847,0.999808
25/11/2020,18732.12109,570.686646,0.155162,0.003727,312.777557,0.195202,14.260965,31.34296,81.880127,129.145874,0.256498,1.000053
26/11/2020,17150.62305,518.801147,0.138281,0.00325,270.510742,0.167548,12.575363,28.204916,70.865723,119.351158,0.223333,1.002035
27/11/2020,17108.40234,517.493713,0.141028,0.003275,264.955322,0.206409,12.490259,28.475187,69.123871,117.31321,0.224218,1.0012
28/11/2020,17717.41406,538.229797,0.164791,0.003405,275.571289,0.200203,13.078346,29.143911,72.692963,122.003983,0.229207,1.001001
29/11/2020,18177.48438,575.758057,0.166639,0.003448,283.931488,0.194224,13.372918,30.117603,79.235069,123.992523,0.233944,1.00089
30/11/2020,19625.83594,614.842529,0.171308,0.003551,316.420197,0.202093,14.225639,31.392786,87.574631,129.714264,0.242441,1.000377
1/12/2020,18802.99805,587.324158,0.155983,0.003335,288.135834,0.184425,13.389535,30.108303,85.435768,125.928825,0.234132,1.001323
2/12/2020,19201.0918,598.352356,0.158557,0.003374,294.251068,0.185151,13.987366,30.297361,88.856514,127.89872,0.24077,1.000671
3/12/2020,19445.39844,616.70874,0.164212,0.003428,292.295349,0.184304,13.974721,30.70443,89.098969,133.017349,0.240909,1.00084
4/12/2020,18699.76563,569.354187,0.148241,0.003298,280.708069,0.162855,12.741245,29.072208,80.017075,127.017944,0.22961,1.000237
5/12/2020,19154.23047,596.595459,0.159668,0.003397,289.308594,0.171718,13.173038,29.729488,83.118729,133.36055,0.234402,1.000545
6/12/2020,19345.12109,601.908997,0.158867,0.003388,286.35611,0.17563,13.492397,29.540804,83.555336,134.650558,0.235687,1.001203
7/12/2020,19191.63086,591.843384,0.15413,0.003342,283.894714,0.16846,13.080949,29.378136,83.624062,138.924637,0.235672,1.000571
8/12/2020,18321.14453,554.827759,0.140928,0.003179,267.548462,0.152803,12.145714,27.636307,76.748657,135.71199,0.219709,0.999706
9/12/2020,18553.91602,573.479126,0.148165,0.003158,268.709961,0.172224,12.63339,28.129305,77.41098,132.628235,0.219647,1.000384
10/12/2020,18264.99219,559.678528,0.141994,0.003105,265.980682,0.161102,11.922199,27.69619,74.829559,133.896027,0.209597,1.000253
11/12/2020,18058.9043,545.797363,0.139449,0.003079,259.331024,0.15118,11.660106,27.361004,72.087334,141.556137,0.203042,1.000458
12/12/2020,18803.65625,568.567322,0.14446,0.003163,267.714569,0.15895,12.209157,28.164452,76.706894,146.723129,0.211046,1.000464
13/12/2020,19142.38281,589.663208,0.153964,0.003256,275.348511,0.174852,12.933703,29.101692,82.000641,151.909927,0.2126,0.999952
14/12/2020,19246.64453,586.011169,0.157992,0.003231,276.553101,0.169762,12.827553,30.029577,82.363159,152.683167,0.217582,0.999932
15/12/2020,19417.07617,589.355591,0.154305,0.003206,288.394379,0.166557,12.705471,29.547283,81.400673,150.995682,0.218846,1.000917
16/12/2020,21310.59766,636.181824,0.167589,0.003416,311.419037,0.191401,13.451087,30.490194,92.789688,158.70459,0.232141,0.999979
17/12/2020,22805.16211,642.868958,0.163483,0.00373,310.301575,0.185935,13.467133,30.184134,100.959572,160.220963,0.226808,0.999838
18/12/2020,23137.96094,654.811951,0.164988,0.003858,312.779449,0.185127,13.511193,30.93836,109.384506,154.821121,0.249526,1.000868
19/12/2020,23869.83203,659.297913,0.164714,0.003927,318.247925,0.181837,13.492187,33.296356,120.558907,155.017532,0.245026,1.000499
20/12/2020,23477.29492,638.290833,0.161988,0.004625,348.160553,0.176979,13.070074,34.160297,114.665993,152.500015,0.231992,0.999643
21/12/2020,22803.08203,609.817871,0.152656,0.004787,314.488922,0.166357,12.341995,32.269527,105.005394,146.271591,0.224854,0.999827
22/12/2020,23783.0293,634.854187,0.156179,0.004508,323.886505,0.162185,12.793933,33.482948,113.680367,156.173126,0.217977,0.999641
23/12/2020,23241.3457,583.7146,0.136394,0.003768,274.148407,0.126471,10.831312,31.097898,101.817062,150.897614,0.19238,0.999426
